Time (sec), Accel X (m/s^2), Accel Y (m/s^2), Accel Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s), Mag X (μT), Mag Y (μT), Mag Z (μT), Quat X, Quat Y, Quat Z, Quat W, Roll (deg), Pitch (deg), Yaw (deg), Δdistance (m), ΔYaw (rad), ΔX (m), ΔY (m)
12.7119,0.42491,0.0274475,-9.48236,-0.000118924,0.00151609,-0.00140267,-0.000041926,3.23707E-05,1.33685E-05,0.32933,0.943949,0.00889285,-0.0205547,179.814,357.44,141.538,0,0,0,0
12.7429,0.417708,0.0434586,-9.50585,0.000413038,-7.99615E-05,0.000725843,-4.20857E-05,3.29001E-05,0.00001327,0.32929,0.943964,0.00889651,-0.0205399,179.813,357.442,141.543,0,0,0,0
12.7713,0.422509,0.0274475,-9.5364,0.000412937,0.000452107,0.000725735,-4.21368E-05,3.31038E-05,1.37275E-05,0.329341,0.943945,0.00890005,-0.0205627,179.813,357.439,141.537,0,0,0,0
12.8009,0.42491,0.038884,-9.48941,-0.00065086,-0.000611896,0.000725668,-4.25571E-05,0.000033265,1.31105E-05,0.329366,0.943938,0.00892775,-0.0205074,179.808,357.444,141.534,0,0,0,0
12.8282,0.429711,0.0274475,-9.51995,-0.000650832,-0.00114392,0.000725366,-4.21958E-05,3.28125E-05,1.31318E-05,0.329344,0.943945,0.00893357,-0.0205091,179.808,357.444,141.536,0,0,0,0
12.861,0.436913,0.0160111,-9.5129,-0.000118546,0.00151673,0.000725042,-4.25804E-05,3.30374E-05,1.32775E-05,0.329336,0.943947,0.00892224,-0.020529,179.809,357.442,141.537,0,0,0,0
12.8905,0.441714,0.0274475,-9.51525,0.000413466,0.000984576,0.000192948,-4.24743E-05,3.26609E-05,1.32329E-05,0.329204,0.943994,0.00890685,-0.0205352,179.811,357.442,141.553,0,0,0,0
12.9233,0.427311,0.0320221,-9.5129,-0.000650652,-0.00114372,0.00125691,-4.27272E-05,3.23313E-05,1.38569E-05,0.328856,0.944115,0.0089014,-0.0205384,179.811,357.442,141.596,0,0,0,0
12.9563,0.434512,0.022873,-9.49646,-0.0011824,0.000452841,0.000724733,-4.22371E-05,3.20263E-05,1.36558E-05,0.328554,0.94422,0.00888519,-0.0205405,179.812,357.442,141.632,0,0,0,0
12.9856,0.434512,0.00457459,-9.51995,-0.00224634,-0.000611302,0.000192512,-4.19805E-05,0.000032285,1.37306E-05,0.328415,0.944268,0.00885251,-0.0205617,179.816,357.441,141.649,0,0,0,0
13.0171,0.410506,0.0480332,-9.47531,0.000414137,0.000452762,0.000192251,-4.17534E-05,3.21573E-05,1.44629E-05,0.3283,0.944309,0.00887802,-0.020529,179.811,357.444,141.663,0,0,0,0
13.0442,0.429711,0.0320221,-9.51055,-0.000118075,-7.93319E-05,0.00019227,-4.19379E-05,3.26229E-05,1.37488E-05,0.328286,0.944314,0.00888732,-0.0205243,179.81,357.444,141.665,0,0,0,0
13.0773,0.427311,0.0320221,-9.5223,0.000946065,-7.93673E-05,-0.000339784,-4.25541E-05,3.26606E-05,1.32755E-05,0.328138,0.944365,0.00889569,-0.0205317,179.809,357.443,141.683,0,0,0,0
13.1065,0.427311,0.0297348,-9.5176,-0.000118131,0.000452701,-0.00193585,-0.000042188,3.26892E-05,1.32398E-05,0.328074,0.944387,0.00888818,-0.0205354,179.81,357.443,141.69,0,0,0,0
13.1396,0.42491,0.0251603,-9.53875,0.000414088,-0.000611689,0.000192538,-4.14989E-05,3.30817E-05,1.35552E-05,0.328323,0.9443,0.00891866,-0.0205436,179.808,357.441,141.66,0,0,0,0
13.1724,0.432112,0.00457459,-9.48236,0.000945987,-0.000611594,-0.00140349,-4.18688E-05,3.34085E-05,0.000013092,0.328624,0.944196,0.00889689,-0.02054,179.811,357.442,141.624,0,0,0,0
13.2019,0.432112,0.0320221,-9.5176,0.00200992,0.000452587,-0.00033918,-4.20177E-05,3.31601E-05,1.28691E-05,0.328753,0.944151,0.00887134,-0.0205467,179.814,357.442,141.608,0,0,0,0
13.2347,0.400904,0.038884,-9.48001,-0.000118552,0.000452489,-0.000871107,-4.17815E-05,3.33098E-05,1.26868E-05,0.329004,0.944063,0.00888766,-0.0205501,179.813,357.441,141.577,0,0,0,0
13.2642,0.434512,0.0297348,-9.5082,-0.0006507,0.000452444,-0.000870962,-4.24949E-05,3.28216E-05,1.25957E-05,0.328964,0.944077,0.00889775,-0.0205737,179.813,357.438,141.582,0,0,0,0
13.297,0.415307,0.0160111,-9.51055,0.00094549,-7.95759E-05,0.000193324,-0.000041656,3.31495E-05,1.32255E-05,0.329102,0.944029,0.00886348,-0.0205539,179.816,357.441,141.566,0,0,0,0
13.3302,0.420109,0.0434586,-9.5082,0.00147739,0.000452438,-0.000870589,-4.12469E-05,0.000032955,0.000012874,0.329384,0.943931,0.00886772,-0.0205393,179.816,357.443,141.531,0,0,0,0
13.3596,0.427311,0.038884,-9.5364,-0.00118295,0.00045233,-0.000338521,-4.16255E-05,3.26063E-05,1.27272E-05,0.329443,0.94391,0.00888444,-0.0205497,179.815,357.441,141.524,0,0,0,0
13.392,0.441714,0.0205857,-9.49646,-0.000118814,0.000984279,0.00125749,-4.15699E-05,3.26766E-05,0.000013617,0.329523,0.943881,0.00887878,-0.0205946,179.817,357.436,141.514,0,0,0,0
13.4248,0.422509,0.0160111,-9.5035,-0.000118641,0.000984179,0.000193201,-0.000041913,3.23448E-05,1.37262E-05,0.329414,0.94392,0.00885218,-0.0205728,179.819,357.44,141.528,0,0,0,0
13.4543,0.410506,0.0343094,-9.53405,-0.000650598,-8.02204E-05,0.000193156,-4.23037E-05,0.000032737,1.32715E-05,0.329316,0.943954,0.00886025,-0.0205467,179.817,357.442,141.54,0,0,0,0
13.4871,0.403304,0.0297348,-9.51055,-0.000650171,0.000451857,0.00125712,-4.20263E-05,0.000032474,0.00001338,0.329187,0.944,0.00889146,-0.0205061,179.812,357.446,141.555,0,0,0,0
13.5204,0.432112,0.0365967,-9.5082,-0.00118211,0.000451438,-0.000871085,-4.17797E-05,0.000032961,1.32837E-05,0.329239,0.94398,0.00890094,-0.0205789,179.813,357.437,141.549,0,0,0,0
13.5497,0.434512,0.0480332,-9.45652,-0.000649717,0.00151549,0.00125719,-0.000041697,3.28795E-05,1.29976E-05,0.329338,0.943945,0.008939,-0.0205889,179.81,357.435,141.537,0,0,0,0
13.5823,0.439314,0.0343094,-9.5317,-0.000117559,0.000450972,-0.0008712,-4.17261E-05,3.22816E-05,0.00001299,0.3293,0.943958,0.00896557,-0.0206,179.807,357.433,141.542,0,0,0,0
13.6152,0.427311,0.0411713,-9.51525,0.000414403,-0.000612967,0.000193086,-4.20038E-05,3.24922E-05,1.24023E-05,0.329154,0.944009,0.00895493,-0.0205854,179.808,357.435,141.559,0,0,0,0
13.6447,0.408106,0.0297348,-9.53405,-0.000649923,-0.000612818,0.000725091,-4.20936E-05,3.28391E-05,1.26774E-05,0.329121,0.944022,0.00892706,-0.020544,179.809,357.44,141.563,0,0,0,0
13.6774,0.448916,0.0411713,-9.5176,0.000414345,-0.0022088,0.000725023,-4.21761E-05,3.25229E-05,1.34053E-05,0.329023,0.944056,0.00890871,-0.0205876,179.812,357.436,141.575,0,0,0,0
13.7069,0.432112,0.038884,-9.68441,0.00147828,-0.00220846,-0.000339247,-4.22143E-05,3.25933E-05,1.30696E-05,0.328922,0.944091,0.00888614,-0.0205622,179.813,357.44,141.587,0,0,0,0
13.7398,0.420109,0.0160111,-9.5223,-0.00330979,-0.00380368,-0.000870917,-4.18759E-05,3.30221E-05,1.31248E-05,0.328966,0.944077,0.00889241,-0.020526,179.812,357.443,141.582,0,0,0,0
13.7725,0.384099,0.0205857,-9.60218,-0.00277815,-0.000610083,-0.000870857,-4.20612E-05,3.30475E-05,1.33029E-05,0.32902,0.944059,0.00883348,-0.0204788,179.816,357.451,141.576,0,0,0,0
13.802,0.429711,0.038884,-9.39073,0.00147859,-0.00167403,-0.0014025,-4.16148E-05,3.26791E-05,1.32608E-05,0.329058,0.944047,0.0088288,-0.0204647,179.816,357.452,141.571,0,0,0,0
13.8349,0.42491,0.0365967,-9.5317,0.000414403,0.00151841,-0.000338409,-4.19326E-05,3.30555E-05,1.28795E-05,0.329185,0.944002,0.00886504,-0.0204781,179.813,357.45,141.556,0,0,0,0
13.8664,0.436913,0.0182984,-9.46356,0.000946879,-0.00114154,-0.000870015,-4.15288E-05,3.29062E-05,0.000013029,0.329355,0.943943,0.00887685,-0.0204437,179.811,357.453,141.535,0,0,0,0
13.8936,0.408106,0.00686189,-9.53875,-0.000649367,0.00045462,0.000726022,-4.12787E-05,3.25868E-05,1.28381E-05,0.329455,0.943909,0.00883901,-0.0204495,179.816,357.454,141.523,0,0,0,0
13.9263,0.434512,0.038884,-9.46356,-0.000649452,-0.000609195,-0.000870068,-4.14111E-05,0.000032659,1.26677E-05,0.329566,0.94387,0.00886822,-0.0204433,179.813,357.453,141.509,0,0,0,0
13.9559,0.415307,0.0411713,-9.5223,0.000414673,0.000454923,0.00019405,-4.17188E-05,3.29439E-05,1.25999E-05,0.329649,0.943841,0.00888517,-0.0204249,179.81,357.454,141.499,0,0,0,0
13.9886,0.429711,0.038884,-9.49646,0.000946829,-7.69049E-05,-0.000338066,-0.00004199,3.26671E-05,1.29432E-05,0.329657,0.943838,0.00886731,-0.020427,179.812,357.455,141.498,0,0,0,0
14.0181,0.400904,0.022873,-9.51055,-0.00118146,0.000987083,-0.000337921,-4.20893E-05,3.29491E-05,1.27762E-05,0.329628,0.943848,0.00884213,-0.0204349,179.815,357.455,141.502,0,0,0,0
14.0509,0.436913,0.0411713,-9.50115,-0.000117069,-7.69887E-05,-0.000337671,-4.18182E-05,3.32018E-05,1.26393E-05,0.329758,0.943803,0.00888758,-0.0204249,179.81,357.454,141.486,0,0,0,0
14.0837,0.444115,0.0411713,-9.51525,0.000415023,-0.00220503,0.000194311,-4.16053E-05,3.29757E-05,1.25678E-05,0.329872,0.943763,0.00888936,-0.0204075,179.81,357.456,141.472,0,0,0,0
14.1133,0.420109,0.0434586,-9.55754,-0.000117188,-0.000608416,-0.000869833,-4.18398E-05,3.28868E-05,1.30284E-05,0.32991,0.943751,0.0088733,-0.0203788,179.811,357.46,141.468,0,0,0,0
14.146,0.422509,0.0343094,-9.52935,-0.00171329,-7.63386E-05,-0.00033766,-4.20495E-05,3.28072E-05,1.30926E-05,0.329872,0.943764,0.0088603,-0.0203723,179.812,357.461,141.472,0,0,0,0
14.1756,0.439314,0.0343094,-9.48001,-0.000648908,0.00045573,-0.000337642,-4.23994E-05,0.000032246,1.33537E-05,0.329653,0.94384,0.00885507,-0.0203945,179.812,357.459,141.499,0,0,0,0
14.2083,0.429711,0.0754808,-9.55049,0.000415424,-0.0112486,0.00072626,-4.34239E-05,3.17407E-05,0.000013229,0.328916,0.944099,0.00888044,-0.0203272,179.805,357.465,141.589,0,0,0,0
14.2411,0.360093,-0.0242485,-9.06886,-0.0102273,0.00258614,-0.00512655,-4.32133E-05,3.18602E-05,1.38549E-05,0.328062,0.944398,0.00877896,-0.0202649,179.812,357.476,141.692,0,0,0,0
14.2709,0.376897,0.00914918,-9.77134,0.00786605,-0.0133764,0.00338754,-4.28736E-05,0.000032171,1.36047E-05,0.327682,0.944534,0.00861435,-0.0201356,179.824,357.496,141.738,0,0,0,0
14.3033,0.345689,-0.0533467,-8.74933,-0.0299139,0.0137613,-0.00672259,-4.22152E-05,3.24511E-05,0.000013731,0.327436,0.944618,0.00869339,-0.0201521,179.815,357.492,141.768,0,0,0,0
14.3361,0.568947,0.173834,-10.1214,0.0296854,0.00205571,0.00924127,-4.18747E-05,0.000033304,1.31313E-05,0.327776,0.944498,0.00877293,-0.0202108,179.809,357.482,141.727,0,0,0,0
14.3656,0.283273,0.0365967,-9.2944,-0.0224617,0.0121635,-0.00406202,-0.000041744,3.31047E-05,1.36422E-05,0.327978,0.944429,0.00907023,-0.020066,179.772,357.487,141.703,0,0,0,0
14.3983,0.456118,-0.0193988,-9.88881,0.00946616,0.00312067,0.0049852,-4.19983E-05,3.30124E-05,1.34077E-05,0.328168,0.944361,0.00892663,-0.0202135,179.794,357.476,141.68,0,0,0,0
14.4311,0.46332,0.0022873,-9.20747,-0.00756024,-0.00911975,-0.00299708,-4.17813E-05,3.25222E-05,1.32916E-05,0.328191,0.944355,0.0088105,-0.0201567,179.804,357.487,141.677,0,0,0,0
14.4606,0.511332,0.10979,-9.63272,0.00786983,0.00311962,0.00338803,-4.19511E-05,3.28582E-05,1.32466E-05,0.328317,0.944307,0.00894949,-0.0203151,179.796,357.464,141.661,0,0,0,0
14.4937,0.408106,0.061757,-9.37663,-0.00490077,-0.0101838,-0.00459341,-4.17512E-05,3.27068E-05,1.32114E-05,0.328372,0.944291,0.00903493,-0.0201188,179.779,357.482,141.655,0,0,0,0
14.5262,0.379298,-0.0412225,-9.5364,0.00308058,0.00844016,0.00391994,-4.16326E-05,3.30827E-05,1.35328E-05,0.328618,0.944204,0.00894556,-0.0202265,179.794,357.474,141.625,0,0,0,0
14.5546,0.422509,0.0297348,-9.49881,-0.00117617,-0.00858672,-0.000869248,-4.18736E-05,3.24263E-05,1.33939E-05,0.328601,0.944212,0.00884593,-0.0201543,179.802,357.485,141.627,0,0,0,0
14.5855,0.391301,0.100641,-9.67736,0.00414429,0.00737591,0.00179111,-4.18785E-05,3.24076E-05,1.35298E-05,0.328649,0.944193,0.00903003,-0.0201983,179.783,357.474,141.621,0,0,0,0
14.615,0.398503,0.0411713,-9.3179,-0.00702921,-0.0048624,-0.00193334,-4.17464E-05,0.000032531,1.38973E-05,0.328626,0.944202,0.0090761,-0.0201172,179.775,357.481,141.624,0,0,0,0
14.6473,0.398503,-0.00969941,-9.63977,0.00414474,0.00365213,0.00338663,-0.000042359,0.000032617,1.35296E-05,0.328565,0.944222,0.0089635,-0.0202154,179.791,357.474,141.631,0,0,0,0
14.6752,0.408106,0.022873,-9.45887,-0.0017084,-7.29561E-05,-0.00619036,-4.20585E-05,3.26631E-05,1.36497E-05,0.328459,0.944261,0.00891274,-0.0201805,179.795,357.48,141.644,0,0,0,0
14.7063,0.417708,0.0777681,-9.61158,0.00467628,0.0052473,0.00338766,-4.18108E-05,0.000032605,1.31704E-05,0.328475,0.944252,0.00899593,-0.0202856,179.79,357.466,141.642,0,0,0,0
14.7361,0.434512,0.0297348,-9.42832,-0.00543319,-0.00113829,0.00232275,-4.17111E-05,3.29153E-05,1.29275E-05,0.328607,0.944206,0.00905068,-0.0202751,179.784,357.465,141.626,0,0,0,0
14.767,0.403304,0.00686189,-9.49646,-0.00117618,0.00631054,-0.00033769,-4.16183E-05,3.31869E-05,1.30521E-05,0.32888,0.944108,0.00905862,-0.0203858,179.788,357.452,141.593,0,0,0,0
14.7932,0.403304,0.0205857,-9.5129,0.000952486,-0.00486335,-0.000869464,-4.15845E-05,3.30279E-05,1.33442E-05,0.329018,0.944063,0.00898207,-0.020303,179.794,357.464,141.576,0,0,0,0
14.8234,0.398503,0.0411713,-9.47061,-0.000643875,0.00311791,0.000726547,-4.21143E-05,3.32349E-05,1.36486E-05,0.329201,0.943998,0.0090095,-0.0203232,179.792,357.461,141.554,0,0,0,0
14.8491,0.46572,0.0571824,-9.5411,-0.0001118,-0.004331,-0.00086984,-0.000042163,0.000033576,0.00001323,0.329376,0.943937,0.00904505,-0.020325,179.789,357.459,141.533,0,0,0,0
14.8753,0.398503,0.0114365,-9.45182,0.000420341,0.000990205,0.000194598,-4.22072E-05,3.30056E-05,1.32025E-05,0.329403,0.943928,0.00903632,-0.0203046,179.789,357.462,141.53,0,0,0,0
14.9015,0.405705,0.00914918,-9.58573,-0.000111874,-0.0022022,-0.00033737,-4.19719E-05,3.26464E-05,1.31907E-05,0.329344,0.94395,0.00897063,-0.020233,179.793,357.472,141.537,0,0,0,0
14.9311,0.439314,0.0251603,-9.48471,-0.00011145,0.000990504,0.00179075,-4.17581E-05,3.30468E-05,1.28515E-05,0.329459,0.94391,0.00898159,-0.0202531,179.793,357.469,141.523,0,0,0,0
14.9572,0.408106,0.0434586,-9.53875,0.00148453,0.000458408,0.00072629,-4.16739E-05,3.29382E-05,1.32158E-05,0.329578,0.943868,0.00900254,-0.020253,179.791,357.469,141.508,0,0,0,0
14.9835,0.427311,0.0434586,-9.46121,-0.00117588,0.000990411,-0.00193387,-4.16364E-05,3.23397E-05,1.31968E-05,0.329539,0.943881,0.00904596,-0.0202612,179.786,357.466,141.513,0,0,0,0
15.0112,0.42491,0.0114365,-9.48471,-0.000643674,-0.00166981,0.000726644,-4.18564E-05,3.22199E-05,1.39234E-05,0.329411,0.943926,0.00899652,-0.0202594,179.791,357.468,141.529,0,0,0,0
15.0424,0.403304,0.00457459,-9.54814,0.000952384,0.00205519,-0.000337783,-4.13449E-05,0.000032481,1.34787E-05,0.329407,0.943929,0.008949,-0.020229,179.795,357.473,141.529,0,0,0,0
15.0686,0.384099,0.0365967,-9.37898,-0.0017077,-0.00166964,0.000194475,-4.16627E-05,3.28356E-05,1.38611E-05,0.329467,0.943909,0.00894774,-0.0201957,179.794,357.477,141.522,0,0,0,0
15.1059,0.388901,0.0457459,-9.56929,-0.000644209,0.00205511,0.000726137,-4.19588E-05,3.27809E-05,0.000013519,0.329527,0.943887,0.00897074,-0.0202156,179.793,357.474,141.515,0,0,0,0
15.1374,0.448916,0.0320221,-9.42832,-0.000643527,-0.00220132,-0.00193347,-4.21108E-05,3.28979E-05,1.31472E-05,0.329447,0.943915,0.00898659,-0.0202249,179.791,357.472,141.524,0,0,0,0
15.1636,0.422509,0.0411713,-9.69146,0.00361289,0.000459263,0.00019487,-4.21751E-05,3.23099E-05,1.33945E-05,0.32931,0.943963,0.00896889,-0.0202401,179.793,357.471,141.541,0,0,0,0
15.1905,0.393702,0.0274475,-9.44477,-0.00224013,-7.29598E-05,-0.00193318,-4.22032E-05,3.27224E-05,1.33124E-05,0.329185,0.944007,0.0089423,-0.0201942,179.794,357.477,141.556,0,0,0,0
15.221,0.429711,0.038884,-9.60923,0.00361244,0.00152328,0.00285583,-4.18782E-05,3.27309E-05,0.000013246,0.329164,0.944014,0.00891497,-0.020203,179.797,357.477,141.559,0,0,0,0
15.2489,0.396102,0.0205857,-9.36724,-0.00224045,-0.0011374,0.00019503,-4.22827E-05,3.27224E-05,1.32092E-05,0.329107,0.944035,0.00891143,-0.0201917,179.797,357.479,141.566,0,0,0,0
15.2793,0.405705,0.0434586,-9.55049,-0.000112792,0.00524792,-0.00193298,-4.15065E-05,3.23187E-05,1.31987E-05,0.329027,0.944062,0.00891333,-0.0202195,179.798,357.476,141.575,0,0,0,0
15.3097,0.405705,0.0343094,-9.43537,-0.00170846,-0.00220183,-0.00193251,-4.20389E-05,3.27221E-05,1.31813E-05,0.328972,0.944082,0.00891315,-0.0201942,179.797,357.479,141.582,0,0,0,0
15.3419,0.388901,0.038884,-9.48706,-0.00170913,0.00471527,0.00125965,-4.17924E-05,3.30855E-05,1.28466E-05,0.329118,0.94403,0.00886694,-0.0202426,179.804,357.475,141.564,0,0,0,0
15.3721,0.451317,0.0343094,-9.44712,0.000951463,-0.00433024,-0.00140071,-4.14499E-05,3.21782E-05,1.32115E-05,0.329099,0.944037,0.00886778,-0.0202496,179.804,357.474,141.566,0,0,0,0
15.403,0.3865,0.0343094,-9.527,0.000419069,0.00205488,0.00125959,-4.14285E-05,0.000032188,1.28583E-05,0.329013,0.944066,0.00887237,-0.0202594,179.804,357.473,141.577,0,0,0,0
15.4291,0.432112,0.0205857,-9.5082,-0.000113081,-0.00273347,-0.00140064,-4.17312E-05,3.23808E-05,1.29669E-05,0.32894,0.944092,0.00883103,-0.0202468,179.808,357.476,141.586,0,0,0,0
15.4586,0.403304,0.0205857,-9.5317,0.000950864,0.00205512,0.000195436,-4.16161E-05,3.29183E-05,1.37429E-05,0.329075,0.944044,0.00884052,-0.0202945,179.809,357.47,141.569,0,0,0,0
15.49,0.415307,0.0594697,-9.48471,-0.00170929,-0.00273349,-0.000868451,-4.13241E-05,0.00003286,1.35448E-05,0.329228,0.943992,0.00888512,-0.0202518,179.803,357.473,141.551,0,0,0,0
15.5212,0.403304,0.0137238,-9.51995,-0.00170905,0.00205516,0.00125987,-4.17754E-05,3.29658E-05,1.36939E-05,0.329364,0.943944,0.00890823,-0.0202492,179.8,357.473,141.534,0,0,0,0
15.5502,0.432112,0.0182984,-9.49176,0.000419553,-0.00273332,0.000195466,-4.19533E-05,3.28786E-05,1.35017E-05,0.329411,0.943928,0.00889125,-0.0202401,179.802,357.474,141.529,0,0,0,0
15.5815,0.379298,0.0365967,-9.527,0.00095132,0.00045906,0.000727445,-4.28302E-05,3.24298E-05,1.33159E-05,0.329112,0.944032,0.00886347,-0.0202607,179.805,357.473,141.565,0,0,0,0
15.6092,0.42491,0.0457459,-9.51525,-0.000112943,-0.00166905,-0.000868622,-4.18342E-05,3.22934E-05,1.37697E-05,0.328966,0.944083,0.00887505,-0.0202443,179.803,357.475,141.583,0,0,0,0
15.6405,0.432112,0.0182984,-9.49881,-0.001177,-7.28145E-05,0.00179161,-4.16463E-05,3.19411E-05,1.30037E-05,0.328794,0.944142,0.00889263,-0.0202642,179.801,357.472,141.603,0,0,0,0
15.6685,0.446515,0.0182984,-9.5082,0.000419494,-0.00113676,-0.000336818,-4.18765E-05,3.19592E-05,1.30576E-05,0.328609,0.944206,0.00887848,-0.0202932,179.803,357.469,141.626,0,0,0,0
15.7096,0.400904,0.0526078,-9.51055,0.000419149,0.000991587,-0.000336569,-4.20603E-05,3.26895E-05,1.31108E-05,0.328497,0.944246,0.008886,-0.0202774,179.802,357.471,141.639,0,0,0,0
15.7644,0.427311,0.0365967,-9.5082,-0.00011286,0.000459628,-0.000336315,-4.25118E-05,3.30554E-05,0.00001313,0.32847,0.944255,0.00891781,-0.0202749,179.798,357.47,141.643,0,0,0,0
15.8024,0.420109,0.0297348,-9.5082,-0.000644905,0.000459608,0.000728242,-4.18519E-05,3.38207E-05,1.22459E-05,0.328987,0.944075,0.00887536,-0.0202816,179.804,357.47,141.58,0,0,0,0
15.832,0.405705,0.0205857,-9.5129,0.000419233,0.000459377,-0.000868104,-4.14531E-05,3.30306E-05,1.20327E-05,0.329304,0.943965,0.00886143,-0.0202664,179.806,357.473,141.541,0,0,0,0
15.8583,0.410506,0.022873,-9.48941,-0.000112789,0.00045933,0.000728186,-4.17411E-05,3.31836E-05,1.24409E-05,0.329458,0.943911,0.00886033,-0.0202764,179.807,357.471,141.523,0,0,0,0
15.8844,0.429711,0.0343094,-9.51055,-0.000112697,-0.000604879,-0.000868071,-4.19405E-05,3.30143E-05,0.000012205,0.329523,0.943888,0.00886661,-0.0202687,179.806,357.472,141.515,0,0,0,0
15.9141,0.403304,0.0343094,-9.52465,0.00041952,-0.00113684,0.000196151,-4.10432E-05,3.25366E-05,1.23562E-05,0.329662,0.94384,0.008858,-0.0202558,179.807,357.474,141.498,0,0,0,0
15.941,0.408106,0.0434586,-9.5035,-0.00170877,0.00045939,0.00019604,-4.17365E-05,3.31251E-05,1.26445E-05,0.329786,0.943797,0.00888272,-0.0202377,179.804,357.475,141.483,0,0,0,0
15.9716,0.417708,0.0480332,-9.48706,0.000951815,-7.28332E-05,0.000196058,-4.19343E-05,0.000032717,1.28277E-05,0.329784,0.943798,0.00889776,-0.0202422,179.802,357.474,141.483,0,0,0,0
16.0026,0.427311,0.0022873,-9.5082,-0.000112563,0.000459177,-0.000868112,-4.15899E-05,3.22018E-05,0.00001259,0.329651,0.943844,0.00883044,-0.020272,179.811,357.473,141.499,0,0,0,0
16.0306,0.429711,0.0320221,-9.5176,-0.00117638,0.000459194,-0.00086803,-4.18346E-05,3.23897E-05,1.27952E-05,0.329551,0.943878,0.00886101,-0.0202881,179.808,357.47,141.511,0,0,0,0
16.0616,0.408106,0.0274475,-9.5176,-0.00117621,-7.28276E-05,0.000728108,-4.16957E-05,3.25581E-05,1.26458E-05,0.329491,0.9439,0.00885525,-0.0202503,179.807,357.474,141.519,0,0,0,0
16.0896,0.429711,0.0411713,-9.53405,-0.000112085,-7.26171E-05,0.000727803,-0.00004216,3.28753E-05,1.28274E-05,0.329482,0.943903,0.00886806,-0.02025,179.805,357.474,141.52,0,0,0,0
16.1212,0.415307,0.0251603,-9.52465,-0.000644157,-0.000604512,-0.000868544,-4.22139E-05,3.27082E-05,1.30768E-05,0.329351,0.943949,0.00884571,-0.0202281,179.806,357.477,141.536,0,0,0,0
16.1501,0.422509,0.0320221,-9.5035,-0.00224021,0.000991717,-0.00140058,-4.19598E-05,0.000032985,1.33624E-05,0.32937,0.943943,0.00885893,-0.0202281,179.805,357.477,141.533,0,0,0,0
16.1797,0.422509,0.0411713,-9.5082,0.00042033,0.000459565,-0.000868347,-4.24762E-05,3.24922E-05,1.32525E-05,0.329178,0.94401,0.00887617,-0.0202114,179.802,357.478,141.557,0,0,0,0
16.2056,0.417708,0.022873,-9.5082,0.00042023,0.00152342,0.000195768,-4.24169E-05,3.23083E-05,1.27221E-05,0.328957,0.944086,0.00886155,-0.0202426,179.804,357.475,141.584,0,0,0,0
16.2337,0.427311,0.0182984,-9.54344,0.00095224,-0.000604885,0.000195786,-4.21014E-05,0.000032202,1.31306E-05,0.328761,0.944155,0.00883015,-0.0202502,179.807,357.476,141.607,0,0,0,0
16.2644,0.405705,0.0411713,-9.51995,0.000420105,-7.27437E-05,-0.000336464,-4.25483E-05,3.21844E-05,1.30467E-05,0.328408,0.944278,0.0087883,-0.020229,179.81,357.48,141.65,0,0,0,0
16.2931,0.427311,0.0503205,-9.51055,-0.000111917,-0.000604775,0.000195473,-4.26952E-05,3.29015E-05,1.33337E-05,0.32829,0.944319,0.00880643,-0.0202302,179.808,357.479,141.664,0.00479366,-0.000475846,0.00479366,-2.28105E-06
16.3259,4.86606,1.83899,-11.3737,0.0515032,-0.0697791,-0.0269425,-4.11904E-05,2.99609E-05,9.56625E-06,0.328286,0.944247,0.0101785,-0.0228454,179.758,357.144,141.664,0.0154752,-0.00523429,0.0154749,-0.000088365
16.3554,9.14637,-0.121243,-14.1977,-0.034699,0.0377076,0.0565992,-4.08521E-05,0.000029119,9.62411E-06,0.330211,0.943279,0.013552,-0.0316618,179.733,356.062,141.422,0.0131826,-0.00380676,0.013182,-0.000125455
16.3881,3.92261,-0.603788,-6.562,-0.123562,0.397416,0.177389,-4.12187E-05,3.02578E-05,1.03624E-05,0.336744,0.939921,0.0213444,-0.0519362,179.703,353.569,140.595,0.015397,0.00214131,0.0153966,-0.000113561
16.4211,1.75966,-0.213387,-5.24866,-0.0942956,0.114332,0.175792,-4.13741E-05,3.14691E-05,1.17356E-05,0.340394,0.937704,0.0252041,-0.0648747,179.821,352.02,140.11,0.0149281,0.000713772,0.0149278,-9.94476E-05
16.4504,1.09948,-0.0945692,-9.75959,-0.140057,-0.26134,0.0592597,-4.17057E-05,0.000031917,1.17536E-05,0.341201,0.937539,0.0258582,-0.0627161,179.671,352.227,140.026,0.0132607,-0.000237921,0.0132604,-9.14949E-05
